Opportunity__c,External_Id__c,Product_Detail__C,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,RecordTypeId,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Media_Code__c
00663000004ly8kAAA,NordicOrderID:38403,Xaxis TV,2016-12-01 12:00:00,2016-12-31 12:00:00,5000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Adfaerdsmalgrupper, contekstual, Look a like, retargeting",Video
00663000004ly5sAAA,NordicOrderID:38507,Xaxis TV,2016-12-01 12:00:00,2016-12-31 12:00:00,5000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny trafik,Video
00663000004ly88AAA,NordicOrderID:38747,Xaxis Display,2016-12-05 12:00:00,2016-12-24 12:00:00,5000,Plista DK - Paid Native,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Kvinder 18-65,Display
00663000004ly6JAAQ,NordicOrderID:34803,Xaxis TV,2016-10-31 12:00:00,2016-11-06 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: SLAGELSE,Video
00663000004ly5uAAA,NordicOrderID:35020,Xaxis TV,2016-10-01 12:00:00,2016-10-31 12:00:00,6000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny trafik,Video
00663000004ly4pAAA,NordicOrderID:38349,Xaxis TV,2016-12-07 12:00:00,2016-12-08 12:00:00,6117,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,25-26 (Spotlaengde: 25 sek) Frek 1/spot start kl. 20 Onsdag,Video
00663000004SxBAAA0,NordicOrderID:38112,Xaxis TV,2016-11-25 12:00:00,2016-11-27 12:00:00,6200,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Xaxis TV Premium 30 sek + 10 sek, K18-24",Video
00663000004SxBAAA0,NordicOrderID:38117,Xaxis TV,2016-11-25 12:00:00,2016-11-27 12:00:00,6200,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Xaxis TV Premium 30 sek + 10 sek, K18-24",Video
00663000004ly5FAAQ,NordicOrderID:35871,Xaxis TV,2016-11-07 12:00:00,2016-12-31 12:00:00,6500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,retargeting,Video
00663000004ly5tAAA,NordicOrderID:35040,Xaxis TV,2016-11-01 12:00:00,2016-11-30 12:00:00,7000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny trafik,Video
00663000004ly7DAAQ,NordicOrderID:34918,Xaxis TV,2016-11-01 12:00:00,2016-12-18 12:00:00,7038,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"UAE, Saudia Arabia, South Africa, Lebanon, Egypt",Video
00663000004SxBAAA0,NordicOrderID:38118,Xaxis TV,2016-11-25 12:00:00,2016-11-27 12:00:00,7500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Xaxis TV Premium 30 sek + 10 sek, K18-24",Video
00663000004SxBAAA0,NordicOrderID:38119,Xaxis TV,2016-11-25 12:00:00,2016-11-27 12:00:00,7500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Xaxis TV Premium 30 sek + 10 sek, K18-24",Video
00663000004ly5rAAA,NordicOrderID:38398,Xaxis TV,2016-11-01 12:00:00,2016-11-30 12:00:00,7544,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Falck_Erhverv_Display_November_2016,Video
00663000004ly5qAAA,NordicOrderID:38511,Xaxis TV,2016-12-01 12:00:00,2016-12-31 12:00:00,7544,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Falck_Erhverv_Display_December_2016,Video
00663000004ly5eAAA,NordicOrderID:34598,Xaxis TV,2016-12-01 12:00:00,2016-12-25 12:00:00,7559,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Samme strategi som AlwaysOn,Video
00663000004ly8xAAA,NordicOrderID:38854,Xaxis TV,2016-11-28 12:00:00,2016-11-30 12:00:00,7996,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Video - RON - Norway,Video
00663000004ly6FAAQ,NordicOrderID:34804,Xaxis TV,2016-10-31 12:00:00,2016-11-06 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: ESBJERG,Video
00663000004SwzqAAC,NordicOrderID:38199,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,8000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny Trafik,Video
00663000004ly5EAAQ,NordicOrderID:34975,Xaxis TV,2016-10-31 12:00:00,2016-12-31 12:00:00,8000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Kontekstual + retargeting,Video
00663000004ly81AAA,NordicOrderID:34899,Xaxis Mobile,2016-11-01 12:00:00,2016-11-30 12:00:00,8000,Xaxis DK - Mobil,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Retargeting + Facebook retargeting,Mobile
00663000004ly8zAAA,NordicOrderID:38842,Xaxis TV,2016-11-28 12:00:00,2016-11-30 12:00:00,8136,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Video - RON - Sewden,Video
00663000004ly7EAAQ,NordicOrderID:38370,Xaxis TV,2016-11-28 12:00:00,2016-12-18 12:00:00,8180,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Danmark - ROS - Hoj indkomst + kokkeninteresse,Video
00663000004ly7EAAQ,NordicOrderID:38369,Xaxis TV,2016-11-28 12:00:00,2017-01-29 12:00:00,8180,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Danmark - ROS - Hoj indkomst + kokkeninteresse,Video
00663000004ly6iAAA,NordicOrderID:34901,Xaxis TV,2016-10-24 12:00:00,2016-11-20 12:00:00,8615,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis - RON - Desktop & Mobile,Video
00663000004ly4mAAA,NordicOrderID:38353,Xaxis TV,2016-12-19 12:00:00,2016-12-22 12:00:00,8995,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"25-65 (Spotlaengde: 25,30) Frek1/spot B start kl. 14 mandag d. 19/12",Video
00663000004SxDrAAK,NordicOrderID:38868,Xaxis TV,2016-11-14 12:00:00,2016-12-31 12:00:00,9000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,NETS/EasyBiz - Programmatic display,Video
00663000004ly5sAAA,NordicOrderID:38504,Xaxis TV,2016-12-01 12:00:00,2016-12-31 12:00:00,9000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny trafik,Video
00663000004ly7bAAA,NordicOrderID:35512,Xaxis TV,2016-11-01 12:00:00,2016-11-30 12:00:00,9090,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Awareness/reach supplement (Facebook budget) F 25-45,Video
00663000004ly6IAAQ,NordicOrderID:34806,Xaxis TV,2016-10-31 12:00:00,2016-11-06 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO:ROSKILDE,Video
00663000004ly6HAAQ,NordicOrderID:34808,Xaxis TV,2016-10-31 12:00:00,2016-11-06 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO:KOLDING,Video
00663000004ly6GAAQ,NordicOrderID:35574,Xaxis TV,2016-10-31 12:00:00,2016-11-06 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: FREDERIKSSUND,Video
00663000004ly6OAAQ,NordicOrderID:35577,Xaxis TV,2016-11-19 12:00:00,2016-11-25 12:00:00,9302,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: SLAGELSE,Video
00663000004ly69AAA,NordicOrderID:35768,Xaxis TV,2016-11-08 12:00:00,2016-11-21 12:00:00,9434,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,,Video
00663000004ly7bAAA,NordicOrderID:34932,Xaxis TV,2016-11-01 12:00:00,2016-11-30 12:00:00,9601,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Awareness/reach supplement (Facebook budget) F 25-45,Video
00663000004SwzqAAC,NordicOrderID:38196,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,10000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny Trafik,Video
00663000004SwzqAAC,NordicOrderID:38198,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,10000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny Trafik,Video
00663000004SwzqAAC,NordicOrderID:38200,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,10000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny Trafik,Video
00663000004ly5uAAA,NordicOrderID:35017,Xaxis TV,2016-10-01 12:00:00,2016-10-31 12:00:00,10000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny trafik,Video
00663000004ly7bAAA,NordicOrderID:34929,Xaxis TV,2016-11-01 12:00:00,2016-11-30 12:00:00,10000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Awareness/reach supplement (Facebook budget) F 25-45,Video
00663000004ly8jAAA,NordicOrderID:35562,Xaxis TV,2016-11-01 12:00:00,2016-11-30 12:00:00,10000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Adfaerdsmalgrupper, contekstual, Look a like",Video
00663000004ly5tAAA,NordicOrderID:38395,Xaxis TV,2016-11-01 12:00:00,2016-11-30 12:00:00,10000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny trafik,Video
00663000004ly89AAA,NordicOrderID:35483,Xaxis TV,2016-11-02 12:00:00,2016-11-30 12:00:00,10000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Kvinder 18-60 ar,Video
00663000004ly7FAAQ,NordicOrderID:38363,Xaxis TV,2016-11-04 12:00:00,2016-11-18 12:00:00,10000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic,Video
00663000004ly7cAAA,NordicOrderID:35740,Xaxis TV,2016-11-07 12:00:00,2016-11-30 12:00:00,10000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Awareness/reach yderligere supplement (Facebook budget) F 25-45,Video
00663000004ly7ZAAQ,NordicOrderID:38390,Xaxis TV,2016-12-01 12:00:00,2016-12-31 12:00:00,10000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Awareness/Reach (demografisk, fashion context))",Video
00663000004ly5sAAA,NordicOrderID:38505,Xaxis TV,2016-12-01 12:00:00,2016-12-31 12:00:00,10000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny trafik,Video
00663000004ly7yAAA,NordicOrderID:35060,Xaxis TV,2016-11-01 12:00:00,2016-11-30 12:00:00,10083,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic SE,Video
00663000004ly82AAA,NordicOrderID:38358,Xaxis TV,2016-11-03 12:00:00,2016-11-17 12:00:00,10740,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - iPhone/mobilkategori + iPhone7 cookies,Video
00663000004ly7LAAQ,NordicOrderID:34912,Xaxis TV,2016-10-28 12:00:00,2016-11-15 12:00:00,11000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Dynamic Allocation,Video
00663000004ly7xAAA,NordicOrderID:38759,Xaxis TV,2016-12-01 12:00:00,2016-12-31 12:00:00,11203,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic SE,Video
00663000004ly8uAAA,NordicOrderID:37551,Xaxis TV,2016-11-17 12:00:00,2016-12-07 12:00:00,11413,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Geotargeting pa Kalundborg + radius af 15 km,Video
00663000004SwzqAAC,NordicOrderID:38197,Xaxis TV,2016-07-01 12:00:00,2016-07-31 12:00:00,12000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny Trafik,Video
00663000004ly5uAAA,NordicOrderID:35019,Xaxis TV,2016-10-01 12:00:00,2016-10-31 12:00:00,12000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny trafik,Video
00663000004ly5uAAA,NordicOrderID:35021,Xaxis TV,2016-10-01 12:00:00,2016-10-31 12:00:00,12000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny trafik,Video
00663000004ly5tAAA,NordicOrderID:38397,Xaxis TV,2016-11-01 12:00:00,2016-11-30 12:00:00,12000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny trafik,Video
00663000004ly7vAAA,NordicOrderID:38344,Xaxis TV,2016-11-24 12:00:00,2016-11-30 12:00:00,12695,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,DCO spor,Video
00663000004ly4jAAA,NordicOrderID:38350,Xaxis TV,2016-12-09 12:00:00,2016-12-12 12:00:00,12863,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,25-65 (Spotlaengde: 30 sek) Frek 1/spot start kl. 20 Fredag,Video
00663000004ly4lAAA,NordicOrderID:38352,Xaxis TV,2016-12-16 12:00:00,2016-12-19 12:00:00,12863,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"25-65 (Spotlaengde: 25,30 sek) Frek1/spot A Start kl. 20 fre - slut mandag d.19/12 kl. 14.",Video
00663000004ly7DAAQ,NordicOrderID:34919,Xaxis TV,2016-11-01 12:00:00,2016-12-18 12:00:00,13280,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"UAE, Saudia Arabia, South Africa, Lebanon, Egypt",Video
00663000004ly4tAAA,NordicOrderID:35775,Xaxis TV,2016-11-02 12:00:00,2016-12-23 12:00:00,13825,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic/RTG,Video
00663000004ly8iAAA,NordicOrderID:38021,Xaxis TV,2016-11-21 12:00:00,2016-11-27 12:00:00,14670,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis DK - Programmatic - RON,Video
00663000004SxDrAAK,NordicOrderID:38867,Xaxis TV,2016-11-14 12:00:00,2016-12-31 12:00:00,15000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,NETS/EasyBiz - Programmatic display,Video
00663000004ly5TAAQ,NordicOrderID:36277,Xaxis TV,2016-11-22 12:00:00,2016-11-25 12:00:00,15000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Geo 5 km, Maend og kvinder, shopping",Video
00663000004ly5vAAA,NordicOrderID:38368,Xaxis TV,2016-12-01 12:00:00,2016-12-23 12:00:00,15000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Takeover P20-55, Music, Tech, Entertainment, max frekvens 3",Video
00663000004ly7aAAA,NordicOrderID:38356,Xaxis TV,2016-12-01 12:00:00,2016-12-31 12:00:00,15000,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Awareness/reach supplement (Facebook budget) F 25-45,Video
00663000004ly4oAAA,NordicOrderID:38348,Xaxis TV,2016-12-02 12:00:00,2016-12-06 12:00:00,15112,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,25-65 (Spotlaengde: 25 sek) Frek 1/spot start kl. 20 Fredag,Video
00663000004SwzqAAC,NordicOrderID:38202,Xaxis TV,2016-06-01 12:00:00,2016-06-30 12:00:00,15982,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Vejhjaelp - Ny Trafik,Video
00663000004ly7bAAA,NordicOrderID:34930,Xaxis TV,2016-11-01 12:00:00,2016-11-30 12:00:00,16667,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Awareness/reach supplement (Facebook budget) F 25-45,Video
00663000004ly7ZAAQ,NordicOrderID:38389,Xaxis TV,2016-12-01 12:00:00,2016-12-31 12:00:00,16667,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"Awareness/Reach (demografisk, fashion context))",Video
00663000004ly4iAAA,NordicOrderID:34783,Xaxis TV,2016-11-03 12:00:00,2016-11-05 12:00:00,17361,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"25-65 (Spotlaengde 15 sek.) Frek 1/spot, Slut lordag kl. 10",Video
00663000004ly4sAAA,NordicOrderID:35521,Xaxis TV,2016-11-03 12:00:00,2016-11-05 12:00:00,17361,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"25-65 (Spotlaengde 15 sek.) Frek 1/spot, Slut lordag kl. 10",Video
00663000004ly4qAAA,NordicOrderID:36307,Xaxis TV,2016-11-24 12:00:00,2016-11-25 12:00:00,17361,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,"25-65 (Spotlaengde 15 sek) Frek 1/spot, Slut kl. 15 fredag",Video
00663000004ly6jAAA,NordicOrderID:38183,Xaxis TV,2016-11-21 12:00:00,2016-12-18 12:00:00,17425,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Xaxis - RON - Desktop & Mobile,Video
00663000004ly7yAAA,NordicOrderID:35058,Xaxis TV,2016-11-01 12:00:00,2016-11-30 12:00:00,17477,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic SE,Video
00663000004ly7bAAA,NordicOrderID:35174,Xaxis TV,2016-11-01 12:00:00,2016-11-30 12:00:00,17500,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Awareness/reach supplement (Facebook budget) F 25-45,Video
00663000004ly5VAAQ,NordicOrderID:35813,Xaxis TV,2016-11-14 12:00:00,2016-11-27 12:00:00,18000,Xaxis DK - Video,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,National,Video
00663000004ly4tAAA,NordicOrderID:35776,Xaxis TV,2016-11-02 12:00:00,2016-12-23 12:00:00,18434,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Programmatic/RTG,Video
00663000004ly6KAAQ,NordicOrderID:35575,Xaxis TV,2016-11-07 12:00:00,2016-11-20 12:00:00,18604,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: FREDERIKSSUND,Video
00663000004ly6LAAQ,NordicOrderID:35576,Xaxis TV,2016-11-07 12:00:00,2016-11-20 12:00:00,18604,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: SLAGELSE,Video
00663000004ly6NAAQ,NordicOrderID:35507,Xaxis TV,2016-11-19 12:00:00,2016-11-25 12:00:00,18604,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,GEO: Frederikshavn,Video
00663000004ly6PAAQ,NordicOrderID:35555,Xaxis TV,2016-11-05 12:00:00,2016-12-31 12:00:00,18605,Xaxis DK - Programmatic,Net Cost (Calc Margin),MediaTrader,012i0000001EB0fAAG,0,Externally Managed,Triggers,Nantes in-market - Extra budget,Video
