Opportunity__c,External_ID__c,Product_Detail__c,Start_Date__c,End_Date__c,Gross_Cost__c,Buy_Name_txt__c,Imputing_Margin_or_Net__c,PackageType__c,Supplier_Name__c,Buy_Volume__c,Media_Net_Cost__c,Input_Mode__c,Audience_Tier__c,Opp_Buy_Description__c,Rate__c,Buy_Type__c,Current_Margin__c,Current_Margin_Explanation__c,Formats__c,Media_Code__c,Original_Gross_Budget__c,RecordTypeId,Field 24
0063100000emtQzAAI,Turkey:982,Xaxis Look-alike Modelling,2016-07-01,2016-07-31,3500.1,Beymen0716_Temmuz_LookaLike_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,2000000,400,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8857,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen0716_Temmuz_LookaLike_MEC
0063100000emtQzAAI,Turkey:592,Xaxis Look-alike Modelling,2016-07-01,2016-07-31,3500.09,Beymen0716_Temmuz_LookaLike_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,2000000,700,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen0716_Temmuz_LookaLike_MEC
0063100000emtQzAAI,Turkey:1747,Xaxis Look-alike Modelling,2016-07-01,2016-07-31,3675,Beymen0716_Temmuz_LookaLike_SesliSozluk_MEC,Net Cost (Calc Margin),MediaTrader,Sevinc iletisim,2000000,600,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8367,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen0716_Temmuz_LookaLike_MEC
0063100000emtQzAAI,Turkey:1802,Xaxis Look-alike Modelling,2016-07-01,2016-07-31,2.3,Beymen0716_Temmuz_LookaLike_Maxad_MEC,Net Cost (Calc Margin),MediaTrader,Maxad,5000,361.15,Externally Managed,Triggers,Selected Sites,1.75,cpc,-155.8172,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,8.75,012i0000001EB0yAAG,Beymen0716_Temmuz_LookaLike_MEC
0063100000emtQzAAI,Turkey:1881,Xaxis Look-alike Modelling,2016-07-01,2016-07-31,3500.05,Beymen0716_Temmuz_LookaLike_Medyanet(interstitial)_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,2000000,1000,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.7143,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen0716_Temmuz_LookaLike_MEC
0063100000emtQzAAI,Turkey:1694,Xaxis Look-alike Modelling,2016-07-01,2016-07-31,0,Beymen0716_Temmuz_LookaLike_Google_MEC,Net Cost (Calc Margin),MediaTrader,Google,0,0,Externally Managed,Triggers,Selected Sites,1.75,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG,Beymen0716_Temmuz_LookaLike_MEC
0063100000emtQzAAI,Turkey:1516,Xaxis Look-alike Modelling,2016-07-01,2016-07-31,3479.1,Beymen0716_Temmuz_LookaLike_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,2000000,994.03,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.7143,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen0716_Temmuz_LookaLike_MEC
0063100000emtRwAAI,Turkey:1487,Xaxis Display Plus,2016-08-01,2016-08-31,0,Beymen0816_Agustos_Grapeshot_Contextual_MEC,Net Cost (Calc Margin),MediaTrader,Grapeshot,0,0,Externally Managed,Triggers,Selected Sites,1.75,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG,Beymen0816_Agustos_Contextual_MEC
0063100000emtRwAAI,Turkey:1975,Xaxis Display Plus,2016-08-01,2016-08-31,3472.25,Beymen0816_Agustos_Appnexus_Contextual_MEC,Net Cost (Calc Margin),MediaTrader,Appnexus,1666666,361,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.896,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2916.67,012i0000001EB0yAAG,Beymen0816_Agustos_Contextual_MEC
0063100000emtRwAAI,Turkey:708,Xaxis Display Plus,2016-08-01,2016-08-31,0,Beymen0816_Agustos_Google_Contextual_MEC,Net Cost (Calc Margin),MediaTrader,Google,0,0,Externally Managed,Triggers,Selected Sites,1.75,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG,Beymen0816_Agustos_Contextual_MEC
0063100000emtRxAAI,Turkey:824,Xaxis Display Plus,2016-08-01,2016-08-31,3500,Beymen0816_Agustos_Bond_LAL_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,2000000,1000,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.7143,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen0816_Agustos_LAL_MEC
0063100000emtRxAAI,Turkey:320,Xaxis Display Plus,2016-08-01,2016-08-31,3500,Beymen0816_Agustos_Dogus_LAL_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,2000000,700,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen0816_Agustos_LAL_MEC
0063100000emtRxAAI,Turkey:148,Xaxis Display Plus,2016-08-01,2016-08-31,1366.25,Beymen0816_Agustos_Ligatus_LAL_MEC,Net Cost (Calc Margin),MediaTrader,Ligatus,3333,1,Externally Managed,Triggers,Selected Sites,1.75,cpc,0.9993,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,5.83,012i0000001EB0yAAG,Beymen0816_Agustos_LAL_MEC
0063100000emtRxAAI,Turkey:2180,Xaxis Display Plus,2016-08-01,2016-08-31,3500,Beymen0816_Agustos_Digitalm_LAL_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,2000000,301.68,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.9138,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen0816_Agustos_LAL_MEC
0063100000emtRxAAI,Turkey:2072,Xaxis Display Plus,2016-08-01,2016-08-31,3500,Beymen0816_Agustos_Seslisozluk_LAL_MEC,Net Cost (Calc Margin),MediaTrader,Sevinc iletisim,2000000,400,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8857,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen0816_Agustos_LAL_MEC
0063100000emtRxAAI,Turkey:1182,Xaxis Display Plus,2016-08-01,2016-08-31,8.75,Beymen0816_Agustos_Maxad_LAL_MEC,Net Cost (Calc Margin),MediaTrader,Maxad,5000,1750,Externally Managed,Triggers,Selected Sites,1.75,cpc,-199,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,8.75,012i0000001EB0yAAG,Beymen0816_Agustos_LAL_MEC
0063100000emtRxAAI,Turkey:2772,Xaxis Rich Media,2016-08-01,2016-08-31,6125,Beymen0816_Agustos_Medyanet(interstitial)_LAL_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,3500000,1750,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.7143,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Digital,6125,012i0000001EB0yAAG,Beymen0816_Agustos_LAL_MEC
0063100000emtRxAAI,Turkey:2957,Xaxis Display Plus,2016-08-01,2016-08-31,3500,Beymen0816_Agustos_Sozcu_LAL_MEC,Net Cost (Calc Margin),MediaTrader,Sozcu,2000000,500,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8571,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen0816_Agustos_LAL_MEC
0063100000emtT9AAI,Turkey:2975,Xaxis Display Plus,2016-09-20,2016-09-30,4000,Beymen0916_Bemoji_interest_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,Appnexus,1000000,185.59,Externally Managed,Triggers,Selected Sites,4.5,cpm,0.9536,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4500,012i0000001EB0yAAG,Beymen0916_Bemoji_interest_MEC
0063100000emtT9AAI,Turkey:2894,Xaxis Display Plus,2016-09-20,2016-09-30,4000,Beymen0916_Bemoji_interest_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,1000000,200,Externally Managed,Triggers,Selected Sites,4.5,cpm,0.95,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4500,012i0000001EB0yAAG,Beymen0916_Bemoji_interest_MEC
0063100000emtT9AAI,Turkey:3007,Xaxis Display Plus,2016-09-20,2016-09-30,6000,Beymen0916_Bemoji_interest_Sozcu_MEC,Net Cost (Calc Margin),MediaTrader,Sozcu,1500000,375,Externally Managed,Triggers,Selected Sites,4.5,cpm,0.9375,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,6750,012i0000001EB0yAAG,Beymen0916_Bemoji_interest_MEC
0063100000emtT9AAI,Turkey:2588,Xaxis Display Plus,2016-09-20,2016-09-30,0,Beymen0916_Bemoji_interest_Bannerconnect_MEC,Net Cost (Calc Margin),MediaTrader,Bannerconnect,0,348.39,Externally Managed,Triggers,Selected Sites,0,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG,Beymen0916_Bemoji_interest_MEC
0063100000emtT9AAI,Turkey:2506,Xaxis Rich Media,2016-09-20,2016-09-30,1843.87,Beymen0916_Bemoji_interest_Medyanet(interstitial)_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,1500000,750,Externally Managed,Triggers,Interstitial,4.5,cpm,0.5932,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,6750,012i0000001EB0yAAG,Beymen0916_Bemoji_interest_MEC
0063100000emtT9AAI,Turkey:2449,Xaxis Display Plus,2016-09-20,2016-09-30,0,Beymen0916_Bemoji_interest_Medikalakademi_MEC,Net Cost (Calc Margin),MediaTrader,Medikalakademi,0,43.84,Externally Managed,Triggers,Selected Sites,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG,Beymen0916_Bemoji_interest_MEC
0063100000emtT9AAI,Turkey:2294,Xaxis Display Plus,2016-09-20,2016-09-30,80.69,Beymen0916_Bemoji_interest_Google_MEC,Net Cost (Calc Margin),MediaTrader,Google,17931,29.97,Externally Managed,Triggers,Selected Sites,4.5,cpm,0.6286,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,80.69,012i0000001EB0yAAG,Beymen0916_Bemoji_interest_MEC
0063100000emtT9AAI,Turkey:1542,Xaxis Display Plus,2016-09-20,2016-09-30,4000,Beymen0916_Bemoji_interest_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,1000000,350,Externally Managed,Triggers,Selected Sites,4.5,cpm,0.9125,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4500,012i0000001EB0yAAG,Beymen0916_Bemoji_interest_MEC
0063100000emtTAAAY,Turkey:3114,Xaxis Mobile,2016-09-20,2016-09-30,1084.08,Beymen0916_Bemoji_Mobil_Prestitial_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,159595,398.99,Externally Managed,Triggers,Interstitial,7.5,cpm,0.632,From spreadsheet: Turkey | Campaign Data,Interstitial,Mobile,1196.96,012i0000001EB0yAAG,Beymen0916_Bemoji_Mobil_Prestitial_MEC
0063100000emtTAAAY,Turkey:2882,Xaxis Mobile,2016-09-20,2016-09-30,2000,Beymen0916_Bemoji_Mobil_Prestitial_Adnboost_MEC,Net Cost (Calc Margin),MediaTrader,Adnboost,266666,600,Externally Managed,Triggers,Interstitial,7.5,cpm,0.7,From spreadsheet: Turkey | Campaign Data,Interstitial,Mobile,2000,012i0000001EB0yAAG,Beymen0916_Bemoji_Mobil_Prestitial_MEC
0063100000emtTBAAY,Turkey:2940,Xaxis Display Plus,2016-09-01,2016-09-30,3500,Beymen0916_Eylul_interest_Sozcu_MEC,Net Cost (Calc Margin),MediaTrader,Sozcu,2000000,500,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8571,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen0916_Eylul_interest_MEC
0063100000emtTBAAY,Turkey:2283,Xaxis Display Plus,2016-09-01,2016-09-30,3500,Beymen0916_Eylul_interest_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,1000000,500,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8571,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1750,012i0000001EB0yAAG,Beymen0916_Eylul_interest_MEC
0063100000emtTBAAY,Turkey:2318,Xaxis Rich Media,2016-09-01,2016-09-30,6250,Beymen0916_Eylul_interest_Medyanet(interstitial)_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,5000000,1862.21,Externally Managed,Triggers,Interstitial,1.75,cpm,0.702,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,8750,012i0000001EB0yAAG,Beymen0916_Eylul_interest_MEC
0063100000emtTBAAY,Turkey:2591,Xaxis Display Plus,2016-09-01,2016-09-30,2750,Beymen0916_Eylul_interest_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,2000000,314.04,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8858,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen0916_Eylul_interest_MEC
0063100000emtTBAAY,Turkey:430,Xaxis Display Plus,2016-09-01,2016-09-30,3500,Beymen0916_Eylul_interest_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,2000000,700,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen0916_Eylul_interest_MEC
0063100000emtU8AAI,Turkey:244,Xaxis Display Plus,2016-10-01,2016-10-08,7026.21,Beymen1016_Bemoji_interest_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,2500000,804.23,Externally Managed,Triggers,Selected Sites,4.5,cpm,0.8855,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,11250,012i0000001EB0yAAG,Beymen1016_Bemoji_interest_MEC
0063100000emtU8AAI,Turkey:1404,Xaxis Display Plus,2016-10-01,2016-10-08,49.23,Beymen1016_Bemoji_interest_Appnexus_MEC,Net Cost (Calc Margin),MediaTrader,Appnexus,1000000,89.03,Externally Managed,Triggers,Selected Sites,4.5,cpm,-0.8085,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4500,012i0000001EB0yAAG,Beymen1016_Bemoji_interest_MEC
0063100000emtU8AAI,Turkey:2346,Xaxis Display Plus,2016-10-01,2016-10-08,0,Beymen1016_Bemoji_interest_Onedio_MEC,Net Cost (Calc Margin),MediaTrader,Onedio,0,108.95,Externally Managed,Triggers,Selected Sites,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG,Beymen1016_Bemoji_interest_MEC
0063100000emtU8AAI,Turkey:2451,Xaxis Display Plus,2016-10-01,2016-10-08,0,Beymen1016_Bemoji_interest_Bannerconnect_MEC_October,Net Cost (Calc Margin),MediaTrader,Bannerconnect,0,79.78,Externally Managed,Triggers,Selected Sites,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG,Beymen1016_Bemoji_interest_MEC
0063100000emtU8AAI,Turkey:2533,Xaxis Display Plus,2016-10-01,2016-10-08,3000,Beymen1016_Bemoji_interest_Sozcu_MEC,Net Cost (Calc Margin),MediaTrader,Sozcu,1500000,375,Externally Managed,Triggers,Selected Sites,4.5,cpm,0.875,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,6750,012i0000001EB0yAAG,Beymen1016_Bemoji_interest_MEC
0063100000emtU8AAI,Turkey:2956,Xaxis Display Plus,2016-10-01,2016-10-08,0,Beymen1016_Bemoji_interest_Bannerconnect_MEC_September,Net Cost (Calc Margin),MediaTrader,Bannerconnect,0,185.12,Externally Managed,Triggers,Selected Sites,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG,Beymen1016_Bemoji_interest_MEC
0063100000emtU8AAI,Turkey:2999,Xaxis Display Plus,2016-10-01,2016-10-08,0,Beymen1016_Bemoji_interest_Medikalakademi_MEC,Net Cost (Calc Margin),MediaTrader,Medikalakademi,0,26.15,Externally Managed,Triggers,Selected Sites,4.5,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,0,012i0000001EB0yAAG,Beymen1016_Bemoji_interest_MEC
0063100000emtU9AAI,Turkey:2385,Xaxis Mobile,2016-10-01,2016-10-08,1915.92,Beymen1016_Bemoji_Mobil_Prestitial_Adnboost_MEC,Net Cost (Calc Margin),MediaTrader,Adnboost,300000,900,Externally Managed,Triggers,Interstitial,7.5,cpm,0.5303,From spreadsheet: Turkey | Campaign Data,Interstitial,Mobile,2250,012i0000001EB0yAAG,Beymen1016_Bemoji_Mobil_Prestitial_MEC
0063100000emtUAAAY,Turkey:2530,,2016-10-01,2016-10-08,13500,Beymen1016_Bemoji_Research_MEC,Net Cost (Calc Margin),MediaTrader,,0,0,Externally Managed,Triggers,,0,CPM,1,From spreadsheet: Turkey | Campaign Data,,Digital,0,012i0000001EB0yAAG,Beymen1016_Bemoji_Research_MEC
0063100000emtW1AAI,Turkey:47,Xaxis Rich Media,2016-10-19,2016-11-19,454.87,Beymen1016_Blender_LAL_Erkek_Medyanet(interstitial)_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,130.87,Externally Managed,Triggers,Interstitial,1.75,cpm,0.7123,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1750,012i0000001EB0yAAG,Beymen1016_Blender_LAL_Erkek_MEC
0063100000emtW1AAI,Turkey:544,Xaxis Look-alike Modelling,2016-10-19,2016-11-19,900,Beymen1016_Blender_LAL_Erkek_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,1000000,199.76,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.778,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1750,012i0000001EB0yAAG,Beymen1016_Blender_LAL_Erkek_MEC
0063100000emtW2AAI,Turkey:2040,Xaxis Look-alike Modelling,2016-10-19,2016-11-19,800,Beymen1016_Blender_LAL_Kadin_Sozcu_MEC,Net Cost (Calc Margin),MediaTrader,Sozcu,1000000,111.75,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8603,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,1750,012i0000001EB0yAAG,Beymen1016_Blender_LAL_Kadin_MEC
0063100000emtW2AAI,Turkey:1998,Xaxis Rich Media,2016-10-19,2016-11-19,396.24,Beymen1016_Blender_LAL_Kadin_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,1000000,142.3,Externally Managed,Triggers,Interstitial,1.75,cpm,0.6409,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,1750,012i0000001EB0yAAG,Beymen1016_Blender_LAL_Kadin_MEC
0063100000emtVPAAY,Turkey:1860,Xaxis Look-alike Modelling,2016-10-01,2016-10-31,3500.21,Beymen1016_Ekim_LAL_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,2000000,1000,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.7143,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen1016_Ekim_LAL_MEC
0063100000emtVPAAY,Turkey:2175,Xaxis Look-alike Modelling,2016-10-01,2016-10-31,3501.76,Beymen1016_Ekim_LAL_Sozcu_MEC,Net Cost (Calc Margin),MediaTrader,Sozcu,2000000,500,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8572,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen1016_Ekim_LAL_MEC
0063100000emtVPAAY,Turkey:1655,Xaxis Look-alike Modelling,2016-10-01,2016-10-31,5.83,Beymen1016_Ekim_LAL_Ligatus_MEC,Net Cost (Calc Margin),MediaTrader,Ligatus,3333,1000,Externally Managed,Triggers,Selected Sites,1.75,cpc,-170.4457,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,5.83,012i0000001EB0yAAG,Beymen1016_Ekim_LAL_MEC
0063100000emtVPAAY,Turkey:241,Xaxis Look-alike Modelling,2016-10-01,2016-10-31,3501.88,Beymen1016_Ekim_LAL_Digitalm_MEC,Net Cost (Calc Margin),MediaTrader,Digitalm,2000000,400,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8858,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen1016_Ekim_LAL_MEC
0063100000emtVPAAY,Turkey:614,Xaxis Rich Media,2016-10-01,2016-10-31,5989.85,Beymen1016_Ekim_LAL_Medyanet_(interstitial)_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,4000000,1820.36,Externally Managed,Triggers,Interstitial,1.75,cpm,0.6961,From spreadsheet: Turkey | Campaign Data,Interstitial,Digital,7000,012i0000001EB0yAAG,Beymen1016_Ekim_LAL_MEC
0063100000emtVPAAY,Turkey:2537,Xaxis Look-alike Modelling,2016-10-01,2016-10-31,3500.37,Beymen1016_Ekim_LAL_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,2000000,700,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen1016_Ekim_LAL_MEC
0063100000emNzIAAU,Turkey:2559,Xaxis Look-alike Modelling,2016-11-01,2016-12-31,3932.45,Beymen1116_Kasim_Aralik_LAL_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,2285000,786.49,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3998.75,012i0000001EB0yAAG,Beymen1116_Kasim_Aralik_LAL_MEC
0063100000emNzIAAU,Turkey:948,Xaxis Look-alike Modelling,2016-11-01,2016-12-31,6085.82,Beymen1116_Kasim_Aralik_LAL_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,4000000,2000,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.6714,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,7000,012i0000001EB0yAAG,Beymen1116_Kasim_Aralik_LAL_MEC
0063100000emNzIAAU,Turkey:276,Xaxis Look-alike Modelling,2016-11-01,2016-12-31,3538.49,Beymen1116_Kasim_Aralik_LAL_Sozcu_MEC,Net Cost (Calc Margin),MediaTrader,Sozcu,2000000,500,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.8587,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen1116_Kasim_Aralik_LAL_MEC
0063100000emNzIAAU,Turkey:1566,Xaxis Look-alike Modelling,2016-11-01,2016-12-31,4007.39,Beymen1116_Kasim_Aralik_LAL_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,2500000,1144.97,Externally Managed,Triggers,Selected Sites,1.75,cpm,0.7143,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,4375,012i0000001EB0yAAG,Beymen1116_Kasim_Aralik_LAL_MEC
0063100000emNzIAAU,Turkey:1785,Xaxis Look-alike Modelling,2016-11-01,2016-12-31,5.66,Beymen1116_Kasim_Aralik_LAL_Ligatus_MEC,Net Cost (Calc Margin),MediaTrader,Ligatus,3333,970,Externally Managed,Triggers,Selected Sites,1.75,cpc,-170.4462,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,5.83,012i0000001EB0yAAG,Beymen1116_Kasim_Aralik_LAL_MEC
0063100000fjr61AAA,Turkey:1765,Xaxis Look-alike Modelling,2016-12-01,2016-12-30,0,Beymen1216_Aralik_LAL_Sozcu_MEC,Net Cost (Calc Margin),MediaTrader,Sozcu,2000000,0,Externally Managed,Triggers,Selected Sites,1.75,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,3500,012i0000001EB0yAAG,Beymen1216_Aralik_LAL_MEC
0063100000fjr61AAA,Turkey:2206,Xaxis Look-alike Modelling,2016-12-01,2016-12-30,0,Beymen1216_Aralik_LAL_Bond_MEC,Net Cost (Calc Margin),MediaTrader,Bond Digital,1500000,0,Externally Managed,Triggers,Selected Sites,1.75,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2625,012i0000001EB0yAAG,Beymen1216_Aralik_LAL_MEC
0063100000fjr61AAA,Turkey:1359,Xaxis Look-alike Modelling,2016-12-01,2016-12-30,0,Beymen1216_Aralik_LAL_Ligatus_MEC,Net Cost (Calc Margin),MediaTrader,Ligatus,3333,0,Externally Managed,Triggers,Selected Sites,1.75,cpc,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,5.83,012i0000001EB0yAAG,Beymen1216_Aralik_LAL_MEC
0063100000fjr61AAA,Turkey:2759,Xaxis Look-alike Modelling,2016-12-01,2016-12-30,0,Beymen1216_Aralik_LAL_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,1500000,0,Externally Managed,Triggers,Selected Sites,1.75,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2625,012i0000001EB0yAAG,Beymen1216_Aralik_LAL_MEC
0063100000fjr61AAA,Turkey:2853,Xaxis Look-alike Modelling,2016-12-01,2016-12-30,0,Beymen1216_Aralik_LAL_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,3000000,0,Externally Managed,Triggers,Selected Sites,1.75,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,5250,012i0000001EB0yAAG,Beymen1216_Aralik_LAL_MEC
0063100000fjr6lAAA,Turkey:2518,Xaxis Look-alike Modelling,2016-12-12,2016-12-25,0,Beymen1216_NewYear_LAL_Ligatus_MEC,Net Cost (Calc Margin),MediaTrader,Ligatus,3333,0,Externally Managed,Triggers,Selected Sites,1.75,cpc,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,5.83,012i0000001EB0yAAG,Beymen1216_NewYear_LAL_MEC
0063100000fjr6lAAA,Turkey:1981,Xaxis Look-alike Modelling,2016-12-12,2016-12-25,0,Beymen1216_NewYear_LAL_Dogus_MEC,Net Cost (Calc Margin),MediaTrader,Dogus,1500000,0,Externally Managed,Triggers,Selected Sites,1.75,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2625,012i0000001EB0yAAG,Beymen1216_NewYear_LAL_MEC
0063100000fjr6lAAA,Turkey:950,Xaxis Look-alike Modelling,2016-12-12,2016-12-25,0,Beymen1216_NewYear_LAL_Medyanet_MEC,Net Cost (Calc Margin),MediaTrader,Medyanet,3000000,0,Externally Managed,Triggers,Selected Sites,1.75,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,5250,012i0000001EB0yAAG,Beymen1216_NewYear_LAL_MEC
0063100000fjr6lAAA,Turkey:648,Xaxis Look-alike Modelling,2016-12-12,2016-12-25,0,Beymen1216_NewYear_LAL_Sozcu_MEC,Net Cost (Calc Margin),MediaTrader,Sozcu,1500000,0,Externally Managed,Triggers,Selected Sites,1.75,cpm,0,From spreadsheet: Turkey | Campaign Data,Ad Bundles,Display,2625,012i0000001EB0yAAG,Beymen1216_NewYear_LAL_MEC
